id_transaccion,id_cliente,monto,fecha,id_tienda,id_clientes,edad,preferencias,geolocalizacion,Timestamp,ingresos,puntos_lealtad,gastos_mensuales,pais,ingresos_norm,puntos_lealtad_norm,gastos_mensuales_norm,segmento_cliente,monto_mxn,monto_eur,PC1,PC2,PC3,cluster
5733,48,8460.43,2016-03-19,3,48,66,deportes,Alemania,1986-08-22,25644.82,8101.0,8979.48,Corea del Sur,0.5032121409903009,0.8103431029308793,0.8970700719321236,Premium Senior,146196.23,7259.05,1.9605777557815165,-1.407054639999064,0.05636195978683913,2
5735,60,9644.42,2015-01-10,6,60,80,porrismo,Costa Rica,1992-08-29,25644.82,1195.0,3256.57,Desconocido,0.5032121409903009,0.11953586075822746,0.31881319574045425,Premium Senior,166655.58,8274.91,2.4544632741351227,1.7083243835089947,0.35633803835777217,0
5736,17,5347.575,1992-12-14,12,17,45,escultura,Australia,2022-09-10,29429.56,7161.0,9984.75,Desconocido,0.5805032497170564,0.7163148944683405,0.9986450206783383,Estándar Senior,92406.1,4588.22,0.09940737804899463,-1.4465282937012136,0.9990329314920623,1
5737,8,5347.575,1997-04-15,4,8,78,el yesero,Rusia,1986-01-23,19178.43,6014.0,7080.82,Ucrania,0.3711569793254035,0.6015804741422427,0.7052248043060252,Estándar Senior,92406.1,4588.22,0.01685245331728656,-0.9343412205892553,0.026543725463485768,1
5739,23,10728.8,2016-06-29,12,23,39,historia,Perú,2002-01-08,42085.42,2603.0,8741.42,Desconocido,0.8389583751128813,0.2603781134340302,0.8730159050928428,Premium Senior,185393.66,9205.31,3.25917828436502,0.9726179603131145,2.2025443003884333,0
5740,88,10549.7,1987-02-21,10,88,85,carpinteria,Costa Rica,2023-10-12,18414.42,9159.0,2215.83,Desconocido,0.35555453900497763,0.9161748524557367,0.2136542711150944,Premium Senior,182298.82,9051.64,3.045912235968033,-0.4361113012903547,-2.8166186978741425,2
5741,65,616.37,1998-03-01,7,65,63,series,Estados Unidos,2024-08-02,16955.73,8898.0,2043.61,España,0.32576550002511884,0.8900670201060318,0.1962527395135614,Básico,10650.87,528.85,-2.956699748069865,-0.9932107779577506,-2.395795996873925,3
5743,43,5347.575,1994-09-01,7,43,28,videojuegos,Sudafrica,1987-07-02,4662.35,1541.0,5096.815,Japón,0.07471285963256326,0.15414624387316195,0.5047560683572416,Estándar Joven,92406.1,4588.22,-0.031495793220742876,-1.0583805042408305,1.2076673258125923,1
5744,40,5114.13,1986-10-13,11,40,46,pasear,Estados Unidos,,44627.91,6820.0,2580.23,Estados Unidos,0.8908805338415361,0.6822046613984195,0.2504741417201265,Estándar Senior,88372.17,4387.92,-0.28627936164105605,1.4132779966413012,-1.1800001911032638,0
5746,62,1166.16,2020-11-14,17,62,45,carpinteria,Canadá,2000-12-31,5600.87,7719.0,7628.95,Afganistán,0.09387910390885026,0.7721316394918476,0.7606092051697361,Básico,20151.24,1000.57,-2.445909163739744,-2.975037297509137,-0.11321200658460052,3
5749,73,7172.09,1992-09-03,18,73,76,carpinteria,Ucrania,2000-06-03,22942.22,6797.0,173.19,Desconocido,0.44802025186583555,0.6799039711913574,0.007260910816897934,Premium Senior,123933.72,6153.65,0.9211539796782254,0.7190710353918209,-2.4944292368338328,2
5750,31,5347.575,1991-05-23,10,31,74,tecnologia,Ucrania,2007-07-01,26761.95,2587.0,4159.47,Desconocido,0.5260259184999635,0.258777633289987,0.41004442836746713,Estándar Senior,92406.1,4588.22,-0.10682747127773437,1.0592436281312896,0.3353777637793856,0
5751,85,3595.7,1986-03-01,19,85,45,herreria,Francia,2023-01-01,31357.85,4930.0,2975.83,Estados Unidos,0.6198823542385598,0.493147944383315,0.29044653692141825,Estándar Senior,62133.7,3085.11,-1.1817099901562904,0.728281176285639,-0.49944169706480507,3
5753,42,2502.21,2021-04-10,8,42,26,teatro,Estados Unidos,1986-04-21,16171.03,6467.0,7682.1,Desconocido,0.30974053317987055,0.6468940682204661,0.7659796116534284,Básico,43238.19,2146.9,-1.660881687952538,-2.061491798160418,0.5795073440797106,3
5757,17,8847.71,1998-04-21,9,17,45,escultura,Australia,2022-09-10,29429.56,7161.0,9984.75,Desconocido,0.5805032497170564,0.7163148944683405,0.9986450206783383,Premium Senior,152888.43,7591.34,2.215410006685853,-1.338534035343416,0.9284866839326246,1
5760,6,5791.87,2012-01-03,3,6,31,futbol,Egipto,,29969.51,8188.0,4904.51,Ucrania,0.5915299871301973,0.8190457137141143,0.4853250990468665,Estándar Joven,100083.51,4969.42,0.23346957309874444,-0.6715633892165437,-0.8956086874879764,2
5761,11,5347.575,1985-08-04,2,11,54,lectura,Estados Unidos,1997-08-27,28927.91,4930.0,719.41,Canadá,0.5702586662865493,0.493147944383315,0.06245232059154294,Estándar Senior,92406.1,4588.22,-0.18541976285262365,1.1975910003019992,-1.3844492499247048,0
5762,62,538.42,2013-11-22,11,62,45,carpinteria,Canadá,2000-12-31,5600.87,7719.0,7628.95,Afganistán,0.09387910390885026,0.7721316394918476,0.7606092051697361,Básico,9303.9,461.96,-2.8254105447651217,-2.9944058793979136,-0.10055966012122032,3
5763,68,5347.575,2024-12-30,20,68,37,youtube,Francia,2010-11-05,16741.3,4210.0,1741.83,Nicaragua,0.3213864588111178,0.4211263379013704,0.16576014744115034,Estándar Senior,92406.1,4588.22,-0.13304308027161424,0.04472361611914381,-0.7657924092463867,2
5764,63,4884.61,2011-10-05,2,63,54,beisbol,Alemania,1992-03-26,10054.74,7611.0,4405.1,Desconocido,0.1848350349436992,0.7613283985195558,0.43486348659116103,Estándar Senior,84406.06,4191.0,-0.3025483972461021,-1.6896204462825277,-1.2527958056646724,2
5765,95,2053.23,2003-07-02,12,95,34,herreria,Botsuana,2017-01-25,43003.08,759.0,556.47,México,0.8576986211625953,0.07592277683304992,0.04598846297248715,Básico,35479.81,1761.67,-2.2349165946592735,2.9696733678397567,0.3617702000697251,0
5766,82,10034.5,1996-08-20,5,82,89,carpinteria,Estados Unidos,2019-11-24,3466.88,6028.0,472.32,Desconocido,0.050299240269126314,0.6029808942682805,0.03748574038353695,Premium Senior,173396.16,8609.6,2.6877138853292686,-0.38996595020814073,-2.503060774640648,2
5767,69,3830.66,2021-09-02,2,69,62,series,Italia,1989-07-01,23224.1,6010.0,1118.41,Desconocido,0.4537767418038227,0.6011803541062318,0.10276826013986298,Estándar Senior,66193.8,3286.71,-1.0741432580378218,0.4635695286303293,-1.7174637983671155,3
5768,52,3634.15,2016-09-08,10,52,51,deportes,Argentina,1983-10-12,22383.92,8691.0,9738.13,Rusia,0.4366187748813801,0.8693608082424727,0.9737259304241862,Estándar Senior,62798.11,3118.1,-0.9199624007139393,-2.274826254918568,0.31051136683506003,1
5769,76,6361.9,2015-06-30,19,76,87,alfareria,Palestina,1999-12-28,13722.23,9881.0,1788.23,Rusia,0.259731690551294,0.9883965189556867,0.17044851735353644,Estándar Senior,109933.63,5458.51,0.5159160587594596,-0.9741279445437819,-3.1815239405735856,2
5770,18,4807.88,2014-03-05,19,18,47,"comida,viajes",España,2015-04-30,3891.28,4930.0,6148.62,Estados Unidos,0.05896624158061271,0.493147944383315,0.6110330277472685,Estándar Senior,83080.17,4125.16,-0.30568926376895367,-1.9710754697729742,0.23483349908463408,1
5771,4,2415.25,2014-09-30,4,4,31,geografia,Sudafrica,1986-01-07,5205.68,7693.0,4795.67,México,0.08580862264521619,0.7695308592577773,0.47432763824376084,Básico,41735.52,2072.28,-1.7672101279162928,-2.488253301475815,-0.9369832060654204,3
5773,98,6080.68,2014-04-28,19,98,55,pintura,México,2002-12-17,14510.2,71.0,3100.52,Canadá,0.2758234366008038,0.007102130639191758,0.3030455206364058,Estándar Senior,105074.15,5217.22,0.31587719117147184,0.7936953162777995,0.8796814930989654,0
5774,27,9593.22,2005-02-15,4,27,88,alfareria,Rusia,2018-11-15,34060.07,10.0,7627.45,Nicaragua,0.6750664830885239,0.0010003000900270082,0.7604576414872236,Premium Senior,165770.84,8230.98,2.521092632195614,1.7451343181971044,2.205591873142829,0
5776,74,10043.9,,11,74,69,alfareria,Brasil,,13446.62,4930.0,4053.1,Desconocido,0.25410324514257876,0.493147944383315,0.39929654242823204,Premium Senior,173558.59,8617.67,2.7745393106002956,-0.388650431726129,-0.6707809993852073,2
5777,78,5347.575,2010-08-13,16,78,23,geografia,Egipto,1995-11-21,6760.73,9285.0,7092.54,Corea del Sur,0.11756550386441247,0.9287786335900771,0.7064090218787227,Estándar Joven,92406.1,4588.22,0.08318705653477913,-3.259414474012022,-0.689646759010778,2
5778,57,595.12,2024-05-19,8,57,42,futbol,Ucrania,1983-12-30,36551.28,1600.0,7601.86,Perú,0.7259414131949989,0.1600480144043213,0.7578719650635607,Básico,10283.67,510.61,-2.8978539973828075,0.7711679960894741,2.289474064138266,3
5780,9,2297.2,2020-09-24,2,9,41,historia,Perú,,19613.31,5189.0,8120.63,Afganistán,0.3800380008389266,0.5190557167150145,0.8102897594482273,Básico,39695.62,1971.0,-1.7933350965323553,-1.4342689808168705,1.0555558456727852,3
5781,3,1380.26,2017-04-08,13,3,30,acampar,Japón,1985-08-13,36744.61,7600.0,3094.07,Japón,0.729889554956426,0.7602280684205261,0.3023937968016021,Básico,23850.89,1184.26,-2.5027642384177367,0.23020697423290845,-1.1285520539593845,3
5784,71,5406.76,,3,71,61,acampar,Perú,1985-10-06,26522.74,4080.0,1198.73,Rusia,0.5211408257013757,0.4081224367310193,0.11088399012613129,Estándar Senior,93428.81,4639.0,-0.13998578131473213,1.194816905190579,-1.0282087527518156,0
5785,29,5347.575,1988-12-18,3,29,84,futbol,Francia,2007-01-07,23378.88,7475.0,4330.2,Desconocido,0.45693762413886485,0.7477243172951885,0.4272954067110377,Estándar Senior,92406.1,4588.22,-0.06064735660648685,-0.2975267974032364,-1.388084077137266,2
5786,15,5577.9,2003-08-18,11,15,27,series,España,2009-04-18,7389.32,9865.0,2347.66,Ucrania,0.130402427413864,0.9867960388116435,0.22697469795884134,Estándar Joven,96386.11,4785.84,0.08838387102082261,-2.2528632090518976,-2.4836471964227114,2
5787,13,3226.6,1983-05-27,10,13,53,television,Estados Unidos,1999-09-25,29536.9,4930.0,7254.89,México,0.5826953230459323,0.493147944383315,0.7228132644493237,Estándar Senior,55755.65,2768.42,-1.2810508560784823,-0.2764628949511671,0.825244316959285,3
5788,55,1737.79,2014-09-05,11,55,50,politica,Colombia,2002-03-23,39580.37,6061.0,823.58,Desconocido,0.7878008076403579,0.6062818845653696,0.07297791312975974,Básico,30029.01,1491.02,-2.3752240843134205,1.5453761403971913,-1.519521685522328,3
5791,62,2473.0,2000-11-03,9,62,45,carpinteria,Canadá,2000-12-31,5600.87,7719.0,7628.95,Afganistán,0.09387910390885026,0.7721316394918476,0.7606092051697361,Básico,42733.44,2121.83,-1.6558628753929807,-2.9347157677418165,-0.13955167189827955,3
5792,27,5347.575,1988-11-27,12,27,88,alfareria,Rusia,2018-11-15,34060.07,10.0,7627.45,Nicaragua,0.6750664830885239,0.0010003000900270082,0.7604576414872236,Estándar Senior,92406.1,4588.22,-0.045605203427901024,1.614137964300669,2.2911640262543984,0
5793,24,5347.575,2008-04-22,5,24,52,la uas,Sudafrica,1996-07-17,45732.16,5431.0,1743.06,Canadá,0.9134312788891535,0.5432629788936681,0.16588442966081057,Estándar Senior,92406.1,4588.22,-0.18387125343922478,2.088200421969806,-1.0348848506185024,0
5794,49,5347.575,2007-08-30,11,49,75,pintura,Japón,1993-10-15,17112.55,2966.0,8762.58,Ucrania,0.32896804278116804,0.2966890067020106,0.8751539634408189,Estándar Senior,92406.1,4588.22,0.04638818069139213,-0.7604625653710868,1.619462779747338,1
5795,9,5347.575,1984-03-20,8,9,41,historia,Perú,,19613.31,5189.0,8120.63,Afganistán,0.3800380008389266,0.5190557167150145,0.8102897594482273,Estándar Senior,92406.1,4588.22,0.050764400140289975,-1.3401518210430992,0.9940746840447732,1
5796,32,5347.575,2004-09-25,3,32,41,la uas,Perú,2007-04-20,22126.5,9195.0,9997.56,Desconocido,0.4313618015599786,0.9197759327798339,0.999939374526995,Estándar Senior,92406.1,4588.22,0.13078037291374592,-2.5298099632397104,0.280660119460621,1
5797,2,7178.08,2008-03-11,4,2,89,pretty cure,Argentina,1986-07-03,43515.24,3384.0,499.8,Corea del Sur,0.868157837448389,0.3385015504651395,0.04026238704716561,Premium Senior,124037.22,6158.79,0.8642043770926642,3.1526368189115765,-1.151599808085561,0
5799,60,7283.45,,1,60,80,porrismo,Costa Rica,1992-08-29,25644.82,1195.0,3256.57,Desconocido,0.5032121409903009,0.11953586075822746,0.31881319574045425,Premium Senior,125858.02,6249.2,1.0271427371507678,1.6354783384500793,0.40392404160090184,0
5800,91,5510.17,1983-09-09,11,91,18,beisbol,Colombia,2013-09-09,11311.42,4930.0,5572.91,Canadá,0.21049867115510054,0.493147944383315,0.5528618759744282,Estándar Joven,95215.74,4727.73,0.09696481556888173,-1.5854221614683053,0.3712123829101399,1
5801,5,2733.56,2008-12-02,10,5,34,pesca,Chile,,29732.96,4930.0,4736.71,Japón,0.5866992162531189,0.493147944383315,0.4683701750964702,Básico,47235.92,2345.39,-1.6459211436333918,0.07000849494468395,0.18346673831394283,3
5802,45,10304.6,1983-10-15,11,45,74,porrismo,Estados Unidos,,18247.94,6601.0,6962.73,Japón,0.35215472190239455,0.660298089426828,0.6932927007940926,Premium Senior,178063.49,8841.35,3.017782944591159,-1.0102425107812496,-0.28303934856979485,2
5804,3,538.23,2012-04-19,12,3,30,acampar,Japón,1985-08-13,36744.61,7600.0,3094.07,Japón,0.729889554956426,0.7602280684205261,0.3023937968016021,Básico,9300.61,461.8,-3.0118118983267492,0.20422674918183983,-1.1115807129272437,3
5806,98,6666.66,2004-05-14,7,98,55,pintura,México,2002-12-17,14510.2,71.0,3100.52,Canadá,0.2758234366008038,0.007102130639191758,0.3030455206364058,Estándar Senior,115199.88,5719.99,0.6701303258134417,0.81177530541809,0.8678709078960238,0
5807,27,10651.5,1991-03-26,11,27,88,alfareria,Rusia,2018-11-15,34060.07,10.0,7627.45,Nicaragua,0.6750664830885239,0.0010003000900270082,0.7604576414872236,Premium Senior,184057.92,9138.99,3.160875686372442,1.7777868751980548,2.1842618931544044,0
5808,64,4924.04,2009-12-19,9,64,28,futbol,Japón,1998-07-01,10068.06,1345.0,1376.29,Canadá,0.18510705298674585,0.1345403621086326,0.12882508843740875,Estándar Joven,85087.41,4224.83,-0.40617298343692476,0.20236008872227237,0.11021101269117316,1
5809,96,5065.15,2014-05-31,19,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Estándar Senior,87525.79,4345.9,-0.254948006176118,0.511286423225185,0.17027818435705894,0
5810,30,4949.63,2018-03-06,16,30,34,television,Desconocida,,3493.65,1062.0,9497.82,Rusia,0.050845931185970084,0.10623186956086826,0.9494444180611367,Estándar Joven,85529.61,4246.78,-0.14912746742796945,-1.948875138722527,2.760027657142548,1
5811,78,3852.55,2005-10-29,12,78,23,geografia,Egipto,1995-11-21,6760.73,9285.0,7092.54,Corea del Sur,0.11756550386441247,0.9287786335900771,0.7064090218787227,Estándar Joven,66572.06,3305.49,-0.82062795317705,-3.305542408989751,-0.659514113351376,1
5812,100,3463.12,1986-05-18,15,100,41,television,Sudafrica,1984-01-22,27925.61,3982.0,9875.0,Desconocido,0.5497899212005389,0.39831949584875465,0.9875556112411752,Estándar Senior,59842.71,2971.36,-1.0634783089410857,-0.8725631709766739,2.099131667471928,1
5813,27,6495.63,2000-02-21,17,27,88,alfareria,Rusia,2018-11-15,34060.07,10.0,7627.45,Nicaragua,0.6750664830885239,0.0010003000900270082,0.7604576414872236,Estándar Senior,112244.49,5573.25,0.6484495448370088,1.649560381449014,2.2680246608168186,0
5814,59,7867.63,1984-10-31,4,59,38,anime,Palestina,2020-06-10,26207.97,7474.0,8877.55,Desconocido,0.5147126635835232,0.7476242872861858,0.8867708144931254,Premium Senior,135952.65,6750.43,1.6018992128147667,-1.5179855575043524,0.5110421993718708,1
5815,3,4236.51,2003-11-04,11,3,30,acampar,Japón,1985-08-13,36744.61,7600.0,3094.07,Japón,0.729889554956426,0.7602280684205261,0.3023937968016021,Estándar Joven,73206.89,3634.93,-0.7760205644128322,0.3183346541915675,-1.1861206434542397,3
5816,50,443.95,2001-11-01,12,50,72,pesca,R.D Congo,2008-04-15,3133.64,4930.0,336.01,Desconocido,0.0434938879669592,0.493147944383315,0.023712643341352736,Básico,7671.46,380.91,-3.1168122631600745,-0.603752520846086,-1.8292545114240952,3
5817,38,5299.16,2008-05-13,20,38,30,pasear,Afganistan,2011-10-08,43847.11,735.0,5886.29,Japón,0.8749352119188014,0.07352205661698509,0.5845265605249357,Estándar Joven,91569.48,4546.68,-0.12029611759384422,1.9178276683387612,2.104452122621866,0
5818,15,6676.43,1985-09-28,3,15,27,series,España,2009-04-18,7389.32,9865.0,2347.66,Ucrania,0.130402427413864,0.9867960388116435,0.22697469795884134,Estándar Joven,115368.71,5728.38,0.752498949074577,-2.2189688204778872,-2.5057883913675005,2
5820,66,5527.45,1984-03-13,5,66,59,"comida,viajes",Israel,1987-07-01,49377.04,4930.0,319.78,Japón,0.9878661981639192,0.493147944383315,0.022072724296567682,Estándar Senior,95514.34,4742.55,-0.1289787893789169,2.878705934681942,-1.3667102857096447,0
5822,88,4586.53,1994-04-11,11,88,85,carpinteria,Costa Rica,2023-10-12,18414.42,9159.0,2215.83,Desconocido,0.35555453900497763,0.9161748524557367,0.2136542711150944,Estándar Senior,79255.24,3935.24,-0.5591138451592655,-0.6201007315126811,-2.69642930919588,2
5823,65,5142.77,1994-08-23,17,65,63,series,Estados Unidos,2024-08-02,16955.73,8898.0,2043.61,España,0.32576550002511884,0.8900670201060318,0.1962527395135614,Estándar Senior,88867.07,4412.5,-0.22027119517603608,-0.8535518909037085,-2.4870268694204043,2
5824,23,10844.8,2022-03-20,16,23,39,historia,Perú,2002-01-08,42085.42,2603.0,8741.42,Desconocido,0.8389583751128813,0.2603781134340302,0.8730159050928428,Premium Senior,187398.14,9304.84,3.329306390633659,0.9761970829115597,2.2002062717495545,0
5825,63,804.89,2004-05-24,9,63,54,beisbol,Alemania,1992-03-26,10054.74,7611.0,4405.1,Desconocido,0.1848350349436992,0.7613283985195558,0.43486348659116103,Básico,13908.5,690.6,-2.7689374118527113,-1.8154973468352624,-1.1705678879638237,3
5828,82,8562.52,2000-07-23,3,82,89,carpinteria,Estados Unidos,2019-11-24,3466.88,6028.0,472.32,Desconocido,0.050299240269126314,0.6029808942682805,0.03748574038353695,Premium Senior,147960.35,7346.64,1.797830229495343,-0.4353828717827697,-2.4733925918917445,2
5829,8,10547.2,1987-03-14,18,8,78,el yesero,Rusia,1986-01-23,19178.43,6014.0,7080.82,Ucrania,0.3711569793254035,0.6015804741422427,0.7052248043060252,Premium Senior,182255.62,9049.5,3.160278830823045,-0.7739104178355979,-0.07825620834153968,2
5831,96,522.47,2002-06-12,6,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Básico,9028.28,448.28,-3.0012189255356323,0.3711252120943351,0.2618371954473452,3
5832,82,2844.29,2012-10-16,1,82,89,carpinteria,Estados Unidos,2019-11-24,3466.88,6028.0,472.32,Desconocido,0.050299240269126314,0.6029808942682805,0.03748574038353695,Básico,49149.33,2440.4,-1.6591174095131855,-0.6118148342973643,-2.35814004889342,3
5833,54,5347.575,2011-05-13,17,54,75,series,Costa Rica,2009-12-08,26311.56,9241.0,3529.69,Afganistán,0.516828155256136,0.9243773131939582,0.3464099110523268,Estándar Senior,92406.1,4588.22,-0.07282715112776736,-0.42478996275636516,-2.1376865505583376,2
5834,7,7657.99,1989-10-31,14,7,74,pesca,Estados Unidos,2009-10-29,39562.37,5141.0,5336.54,Nicaragua,0.7874332156902949,0.5142542762828849,0.5289784708841113,Premium Senior,132330.07,6570.56,1.3188575871803196,1.215485490739578,-0.06342117417983542,0
5837,32,7903.11,2009-05-14,13,32,41,la uas,Perú,2007-04-20,22126.5,9195.0,9997.56,Desconocido,0.4313618015599786,0.9197759327798339,0.999939374526995,Premium Senior,136565.74,6780.87,1.6757256277727364,-2.450960714782315,0.22915257928082475,1
5839,96,3234.31,1991-05-27,2,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Estándar Senior,55888.88,2775.04,-1.361779518427837,0.4547971511066249,0.20717927739596836,3
5840,48,4592.27,1996-05-07,4,48,66,deportes,Alemania,1986-08-22,25644.82,8101.0,8979.48,Corea del Sur,0.5032121409903009,0.8103431029308793,0.8970700719321236,Estándar Senior,79354.43,3940.17,-0.37791256463722067,-1.5264039850389537,0.13432581239599398,1
